OTU_id	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45
OTU_4839	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4841	6.89E-05	6.89E-05	0	0.000137836	0	0.000137836	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0.000137836	0.00034459	0	0	0	0	6.89E-05	0	0.000206754	0.000137836	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4844	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_4845	0	0	0	0.000137836	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4846	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4847	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0.000137836	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	6.89E-05	0	0	0	0	0	0
OTU_4853	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4856	6.89E-05	6.89E-05	0	6.89E-05	0	0.000137836	6.89E-05	0	0.000137836	6.89E-05	0.00034459	0.000137836	0	0	0	0	0	6.89E-05	0.000137836	6.89E-05	0	0.000137836	0.000137836	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0.00034459	0	0	0	0	0
OTU_4858	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0.000137836	0	0	0	6.89E-05	0	6.89E-05	0	0.000137836	0	6.89E-05	0	6.89E-05	0	0	6.89E-05	0.000137836	0	0.000206754	0	0	6.89E-05	6.89E-05	0.000275672	6.89E-05	0.000137836	0.000137836	0	0	6.89E-05	0	0	0	0	0
OTU_4859	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4863	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4864	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4866	0	0	0	6.89E-05	0	0	0	0	0	0.000275672	0.000137836	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4873	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4874	0	0	0	0.000137836	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4875	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4876	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206754	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4878	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0.000137836	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_4879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_4881	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4886	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4889	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4894	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4895	0.000895934	0.000895934	0.00103377	0.000620262	0.00034459	0.001516196	0.000413508	0.000827016	0.000413508	0.000206754	0.000137836	0.000620262	0.000620262	0.000206754	0.000482426	0.00034459	0.000206754	0.00034459	0.00034459	0.000620262	0.00034459	0.000482426	0.000206754	0.000482426	0.000137836	0.000206754	6.89E-05	0.000275672	0	6.89E-05	0.000275672	6.89E-05	0.000137836	0.000137836	6.89E-05	0.000275672	0.000275672	6.89E-05	6.89E-05	0.000206754	6.89E-05	0	0	6.89E-05	0
OTU_4896	0	0	0.000137836	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0
OTU_4897	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0
OTU_4901	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4904	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4908	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4910	0	0	0	0	6.89E-05	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4921	0	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	0.000137836	0	6.89E-05	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4923	0	6.89E-05	6.89E-05	0.000275672	6.89E-05	0	6.89E-05	0	0.000137836	0	6.89E-05	0	0	0	6.89E-05	0	0	6.89E-05	0	6.89E-05	0	6.89E-05	0	0	6.89E-05	6.89E-05	0	0	6.89E-05	6.89E-05	0	0.000137836	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4928	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4930	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4931	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4933	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4935	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0.000137836	0	0	0	0
OTU_4937	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4939	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0.00034459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4943	0	0	0	0	0	0.000137836	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0
OTU_4945	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_4951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0
OTU_4955	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4956	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4959	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4960	6.89E-05	0.000137836	0.000137836	0.000137836	0	6.89E-05	0.000137836	0.000137836	0.000206754	6.89E-05	0.000137836	0	0.000206754	6.89E-05	0.000137836	0.000137836	6.89E-05	0.000137836	6.89E-05	0.000137836	0.000275672	0	0.000206754	0.000137836	0	6.89E-05	0	6.89E-05	0.000206754	0	6.89E-05	0	0.000137836	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0
OTU_4962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4967	6.89E-05	0.000137836	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	0.000206754	6.89E-05	0.000206754	6.89E-05	0	0	6.89E-05	0.000137836	0.000137836	0.000206754	6.89E-05	0	0.000206754	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	0.000137836	0	6.89E-05
OTU_4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4970	0.000137836	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0.000137836	0	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0.000206754	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05
OTU_4972	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4974	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4978	0	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_4985	0	0	0	6.89E-05	0	0	0	0	0	0	0.000137836	0.000137836	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0.000206754	6.89E-05	0	0	0	0.000137836	0.000275672	0.000482426	6.89E-05	0	0	0	0.000206754	0.000137836	0.000275672	0	6.89E-05	6.89E-05	0.000206754
OTU_4986	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0
OTU_4987	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0
OTU_4989	0.000137836	0.000275672	0.000275672	0.000275672	0.000482426	0.000620262	0.000206754	0.00034459	0.000206754	0.000137836	0.000137836	0.000413508	0.00034459	6.89E-05	6.89E-05	0.000275672	0.000137836	0.000206754	0.000137836	0.00034459	6.89E-05	0.000413508	0.000137836	0.000137836	0	0.000137836	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0.000137836	6.89E-05	0	6.89E-05	6.89E-05
OTU_4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4997	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4998	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4999	0.00034459	0.000482426	0.00034459	0.000137836	0.000137836	0.000482426	0.000827016	0.00034459	0.000206754	6.89E-05	0.000206754	0.000275672	0.000482426	0.000413508	0.000413508	0.00068918	0.000413508	0.000275672	0.00137836	0.00068918	0.000758098	0.000620262	0.000482426	0.00068918	0.000275672	6.89E-05	0.000895934	0.000758098	0.00068918	6.89E-05	0.000275672	0.000206754	0.000206754	6.89E-05	0.000206754	0.000413508	6.89E-05	0.000137836	0.00034459	0.000137836	0.000482426	0.000206754	0.000206754	0.000137836	0.000275672
OTU_5003	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5004	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0
OTU_5009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5010	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0
OTU_5014	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5017	0	0	0	0	0	0	0	0	0	0	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0
OTU_5020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5022	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5024	0	0	0	0	0	0	0	0	0	0	0	0	0.000275672	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5026	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5029	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5031	0	0	0	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0.000206754	0	0	0	0	0.000137836	0	0	6.89E-05	0	0.000275672	0	0	0	6.89E-05	0.000206754	0	0	0	0	0
OTU_5033	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0
OTU_5036	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5037	0	6.89E-05	0	0.000137836	0.000206754	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0.000137836	6.89E-05	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0
OTU_5038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	0	0
OTU_5045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_5049	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5051	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0
OTU_5054	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5056	0	0	0	0	6.89E-05	0	6.89E-05	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5060	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5063	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	6.89E-05	0	0	0.000137836	0	0	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0.000137836	0	6.89E-05	6.89E-05	0	0	6.89E-05	6.89E-05	0	0	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05
OTU_5064	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0
OTU_5066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0
OTU_5068	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
